,id,name,category,rating,reviews,price,zipcode,latitude,longitude,city,address1,address2,address3,display_address,postcode,area
505,cys5GZ6zbiKAuYhk94gq-Q,Little Ass Burrito Bar,mexican,4.0,18,2,6,53.3215650548273,-6.26678348226241,Rathgar,10 Rathgar Road,Rathmines,,"['10 Rathgar Road', 'Rathmines', 'Rathgar, 6', 'Republic of Ireland']",D06 YW20,D06
506,lzPPvznhlEz4p_7UQk_zDA,Tomahawk Steakhouse,steak,4.0,18,,2,53.3451388275049,-6.26686723633359,Dublin,4 East Essex Street,,,"['4 East Essex Street', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
507,w-UYPC8EPWyOJC9i2X5CLw,Caffè Nero,cafe,3.5,17,1,2,53.3382871203821,-6.2544574085786,Dublin,5 Merrion Row,,,"['5 Merrion Row', 'Dublin 2', 'Republic of Ireland']",D02 YN56,D02
508,3U-xhABT591TiYUcDda5vw,Orchid Restaurant,chinese,4.0,17,3,4,53.33234,-6.23636,Ballsbridge,120 Pembroke Road,,,"['120 Pembroke Road', 'Ballsbridge, 4', 'Republic of Ireland']",D04 PF51,D04
509,Ne_XDsedDxRprJKRE79FMA,Mi Thai,thai,3.0,17,2,7,53.3514548,-6.2832639,Dublin,87b Manor Street,,,"['87b Manor Street', 'Dublin 7', 'Republic of Ireland']",D07 C8KD,D07
510,hRRA_Hj6WXYVQwBjgdMqag,Hot Chilli,turkish,4.0,17,1,2,53.337536,-6.26628,Dublin,Kevin St Lower,,,"['Kevin St Lower', 'Dublin 2', 'Republic of Ireland']",D02 RP46,D02
511,92gGZe6Q89a0AO3pRy6njw,Il Fornaio,italian,4.0,17,1,2,53.3441494,-6.2620478,Dublin,15 College Green,,,"['15 College Green', 'Dublin 2', 'Republic of Ireland']",D02 FD26,D02
512,HCUoRi1nz2cypHBboNKhqQ,Marcel's,french,4.5,17,3,2,53.338312,-6.254545,Ballsbridge,13 Merrion Row,,,"['13 Merrion Row', 'Ballsbridge, 2', 'Republic of Ireland']",D02 YN56,D02
513,KyTrQIiRbxLlKO4r9gz1PA,Zakura Izakaya,japanese,3.5,17,2,4,53.3338090158839,-6.24466700688051,Dublin,7 Baggot Street Upper,,,"['7 Baggot Street Upper', 'Dublin 4', 'Republic of Ireland']",D04 WN52,D04
514,fuGtJdbvZMCkGGE6vOyIVg,Eddie Rocket's,diners,2.5,17,2,2,53.3365710726765,-6.26529129613889,Dublin,19 Wexford Street,,,"['19 Wexford Street', 'Dublin 2', 'Republic of Ireland']",D02 K232,D02
515,34lBn4DvslioPloBwLk2Mw,Wilde - The Restaurant,irish,3.5,17,4,2,53.3415580585697,-6.260812060852,Dublin,At The Westbury Hotel,Grafton Street,,"['At The Westbury Hotel', 'Grafton Street', 'Dublin 2', 'Republic of Ireland']",D02 NC42,D02
516,J1y_NwePi1KxYEO9wSF6OA,South Street Restaurant,restaurants,3.5,17,2,2,53.342719,-6.26445,Dublin,S Great George's St,,,"[""S Great George's St"", 'Dublin 2', 'Republic of Ireland']",D02 K540,D02
517,JD34fKWBPJEgbUR2aB_9UQ,Embassy Grill,hotdogs,3.5,17,1,4,53.32998,-6.23239,Dublin,172 Pembroke Road,Ballsbridge,,"['172 Pembroke Road', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']",D04 W996,D04
518,iu7iKsiVLlKpTyTHLHjx9A,O'falafel,falafel,4.0,17,1,2,53.3323257,-6.2648103,Dublin,63 Richmond Street S,,,"['63 Richmond Street S', 'Dublin 2', 'Republic of Ireland']",D02 NP22,D02
519,tlKWWDjdQOw1ceKSr6fzZQ,Press Cafe,cafe,4.5,17,2,4,53.335292,-6.23547,Dublin,Beggar's Bush,Haddington Road,The National Print Museum,"[""Beggar's Bush"", 'Haddington Road', 'The National Print Museum', 'Dublin 4', 'Republic of Ireland']",D04 K7X4,D04
520,WJ_Lvdp-K12lffiMTHMG-w,Mario's Restaurant,italian,3.0,17,2,4,53.33227,-6.21509,Dublin,2A Sandymount Green,Sandymount,,"['2A Sandymount Green', 'Sandymount', 'Dublin 4', 'Republic of Ireland']",D04 XY70,D04
521,iLM1TASYeZetRhSNawECzw,The Hungry Mexican,mexican,3.5,17,1,2,53.3462718770495,-6.26140035688877,Dublin,5 Aston Quay,Temple Bar,,"['5 Aston Quay', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
522,LhOUszv18gtuo4QwU6d1ag,Dominos Pizza,pizza,2.5,17,2,6,53.326862,-6.26461,Dublin,88 Lower Rathmines Road,,,"['88 Lower Rathmines Road', 'Dublin 6', 'Republic of Ireland']",D06 DA38,D06
523,_W3rOyahLhJmuTTzkejUUw,The 105 Cafe,cafe,4.0,17,2,6,53.3142576210597,-6.2381061,Clonskeagh,105 Clonskeagh Road,,,"['105 Clonskeagh Road', 'Clonskeagh, 6', 'Republic of Ireland']",D04 Y8X5,D04
524,udMg56fr8j4Qpao8uUGvag,Milano,italian,3.0,17,2,,53.3479174973705,-6.24373432248831,Dublin,"Clarion Quay,  6 Excise Walk",IFSC,,"['Clarion Quay,  6 Excise Walk', 'IFSC', 'Dublin', 'Republic of Ireland']",D01 T8Y1,D01
525,jelL6wolZo1LTS-aqwoqcw,Peperina Garden Bistro,cafe,3.5,17,2,6,53.3209732,-6.2566048,Rathmines,25 Dunville Avenue,Ranelagh,,"['25 Dunville Avenue', 'Ranelagh', 'Rathmines, 6', 'Republic of Ireland']",D06 K283,D06
526,QsvfpjRGfnheG_lzbukAtg,Mezza,hotdogs,3.5,17,2,2,53.34479,-6.26733,Dublin,13 Parliament St,Temple Bar,,"['13 Parliament St', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D02 AN28,D02
527,6nzEClCnz--eQ_fDL_Qvzw,O'Connells Restaurant,irish,4.0,17,3,4,53.322851,-6.2384993,Dublin,134 Morehampton Road,,,"['134 Morehampton Road', 'Dublin 4', 'Republic of Ireland']",D04 HX46,D04
528,tgqhxlzS9gRs0tWyYGsDvQ,Bar Rua,bar,4.5,17,2,2,53.3410598240451,-6.26246349123881,Dublin,32 Clarendon Street,,,"['32 Clarendon Street', 'Dublin 2', 'Republic of Ireland']",D02 HX66,D02
529,eD0q-_MS2qOF2hoKWr1SyQ,Caffè Amore,italian,4.0,16,2,2,53.3421641540077,-6.26471389085054,Dublin,59 S Great George Street,,,"['59 S Great George Street', 'Dublin 2', 'Republic of Ireland']",D02 AX50,D02
530,5Ba9CyDYfF4Pkvc6nDtzog,Zizzi,italian,3.5,16,,2,53.3434901380336,-6.26030562702385,Dublin,24 Suffolk St,,,"['24 Suffolk St', 'Dublin 2', 'Republic of Ireland']",D02 C671,D02
531,u11fWV9inK-i8tT4Lu19pg,La Bodega,tapas,4.0,16,2,6,53.3239212,-6.2519302,Dublin,93 Ranelagh Village,Ranelagh,,"['93 Ranelagh Village', 'Ranelagh', 'Dublin 6', 'Republic of Ireland']",D06 VF76,D06
532,ulLe3al_tRvu4edRmfxN4w,Café Vivaldi,sandwiches,2.5,16,1,2,53.345433,-6.262985,Dublin,Unit 4,Temple Bar Square,,"['Unit 4', 'Temple Bar Square', 'Dublin 2', 'Republic of Ireland']",D02 EW63,D02
533,cbrAFQIUzkdZrn2kyMOv4A,Carlo's Restaurant,cafe,3.5,16,2,1,53.350069405581,-6.26078662247312,Dublin,Lynam's Hotel,63/64 O'Connell Street,,"[""Lynam's Hotel"", ""63/64 O'Connell Street"", 'Dublin 1', 'Republic of Ireland']",D01 TV20,D01
534,L7jForHoxGDPUux1X5zhtQ,The Pantry,breakfast_brunch,4.0,16,2,1,53.35105,-6.25193,Dublin,64 Talbot Street,,,"['64 Talbot Street', 'Dublin 1', 'Republic of Ireland']",D01 E4H9,D01
535,YocIeUojS6AWxjwMW4McpQ,Veginity,foodtrucks,5.0,16,1,1,53.355394,-6.265834,Dublin,101 Dorset Street Upper,,,"['101 Dorset Street Upper', 'Dublin 1', 'Republic of Ireland']",D01 A2F4,D01
536,uvHxYdj7d8apVi8iYMZuIg,Scoop,dessert,4.0,16,1,6,53.3229531858439,-6.24895903507168,Dublin,22 Sandford Road,,,"['22 Sandford Road', 'Dublin 6', 'Republic of Ireland']",D06 N521,D06
537,2Q2ARJY8PlcWWQP8s-9vhg,The Lobster Pot Restaurant,seafood,4.0,16,4,4,53.329417981396,-6.23215325613503,Dublin,9 Ballsbridge Terrace,Ballsbridge,,"['9 Ballsbridge Terrace', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']",D04 C7K6,D04
538,sh18epGcUFhXeYfzuE9ADA,PI,pizza,4.5,16,,2,53.3430719277924,-6.26466092541556,Dublin,Castle House,10 George's Street,,"['Castle House', ""10 George's Street"", 'Dublin 2', 'Republic of Ireland']",D02 K540,D02
539,PFzK_6UuzVhbbw48mMkMPA,Suesey Street,modern_european,4.5,16,3,2,53.3329501,-6.2529998,Dublin,26 Fitzwilliam Place,,,"['26 Fitzwilliam Place', 'Dublin 2', 'Republic of Ireland']",D04 VX52,D04
540,RHXoZ6w_Bi9nyS7597TTSg,Oly's Bar And Restaurant,breakfast_brunch,4.0,16,2,,53.3482072586636,-6.24668700059431,Dublin,1 Custom House Quay,,,"['1 Custom House Quay', 'Dublin', 'Republic of Ireland']",D01 V9X5,D01
541,4Jp5uZHbvyaN6ztZCGSb8w,Charming Noodles,asianfusion,4.5,16,1,1,53.3536805,-6.2585307,Dublin,105 Parnell Street,,,"['105 Parnell Street', 'Dublin 1', 'Republic of Ireland']",D01 W448,D01
542,iIO7XDjtN20qc5DvlPwU1Q,Amir's Delights,turkish,4.5,16,1,1,53.346896,-6.264718,Dublin,5 Blooms Lane,Ormond Quay,,"['5 Blooms Lane', 'Ormond Quay', 'Dublin 1', 'Republic of Ireland']",D01 X015,D01
543,53ly8lxT8bTS90lIvsKqzg,Zozimus Bar,bar,4.0,16,2,D02 AK30,53.340588,-6.259737,Dublin,Centenary House,Anne's Lane,,"['Centenary House', ""Anne's Lane"", 'Dublin, D02 AK30', 'Republic of Ireland']",D02 K198,D02
544,68jpT9PgrYXNN34v44ne6g,Wowburger,burgers,4.0,16,2,2,53.3429069842247,-6.26054305583239,Dublin,8 Wicklow Street,,,"['8 Wicklow Street', 'Dublin 2', 'Republic of Ireland']",D02 N262,D02
545,8FeaseL6q1_bgmZXxqT8hg,Leo Burdock,hotdogs,3.5,16,2,6,53.322858,-6.265451,Dublin,Lower Rathmines Rd,,,"['Lower Rathmines Rd', 'Dublin 6', 'Republic of Ireland']",D06 A998,D06
546,I-nkg2piGAzqOt-7eKYkcg,Camile Pearse Street,thai,3.5,16,2,2,53.3442777672023,-6.24939007943206,Dublin,43 Pearse Street,,,"['43 Pearse Street', 'Dublin 2', 'Republic of Ireland']",D02 FP30,D02
547,Ws2E-chxsW_1w6vIj83sBA,Charlies Four,chinese,3.0,16,1,D02 F880,53.343546,-6.264225,Dublin,8 S Great Georges St,,,"['8 S Great Georges St', 'Dublin, D02 F880', 'Republic of Ireland']",D02 NR59,D02
548,vvPSTa8ybz1Bb4xFtURcoQ,Lao,korean,3.0,16,2,1,53.3535416,-6.2587324,Dublin,102 Parnell Street,,,"['102 Parnell Street', 'Dublin 1', 'Republic of Ireland']",D01 T2T3,D01
549,yltE8o6o4sVRDj-luI_6kQ,Pinheads Pizza,hotdogs,3.0,16,2,8,53.3322,-6.2747,Dublin,104 South Circular Road,,,"['104 South Circular Road', 'Dublin 8', 'Republic of Ireland']",D01 XTN5,D01
550,-qQwIR2EZQ9HQ8osIQT77A,Lunch!,cafe,4.5,15,1,2,53.34442,-6.24889,Dublin,4 Lombard Street E,,,"['4 Lombard Street E', 'Dublin 2', 'Republic of Ireland']",D02 Y729,D02
551,vWgJDTfm0Zoinj8vfAAS3w,Sitar Indian Cuisine,indpak,3.5,15,2,2,53.34569,-6.262746,Dublin,16 Temple Bar,,,"['16 Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
552,_t1MHir9PGw6rZNxG_yuBQ,Bread 41,cafe,4.5,15,,2,53.344757,-6.251778,Dublin,41 Pearse St,,,"['41 Pearse St', 'Dublin 2', 'Republic of Ireland']",D02 H308,D02
553,wPjB1_v1mfJFmeR8-TM60Q,La Gondola,italian,4.0,15,2,2,53.3458425482383,-6.26182582229376,Dublin,1-2 Bedford Row,Templebar Southside,,"['1-2 Bedford Row', 'Templebar Southside', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
554,FA8Jy2sjQvs4fXSTscQwfA,Iveagh Bar,bar,3.5,15,2,7,53.3480708756059,-6.29067966676753,Dublin,Parkgate Street,,,"['Parkgate Street', 'Dublin 7', 'Republic of Ireland']",D08 E2CV,D08
555,J9I-JK3cgXX0vuPkLdC6og,A Taste Of History,modern_european,5.0,15,2,,53.27506,-6.21361,Dublin,,,,"['Dublin', 'Republic of Ireland']",D18 CV48,D18
556,KVXEIKiQgBOaWOt8Jlq0IA,Oil Can Harrys,brasseries,3.5,15,2,2,53.338368,-6.243274,Dublin,32 Lower Mount Street,,,"['32 Lower Mount Street', 'Dublin 2', 'Republic of Ireland']",D02 HD59,D02
557,pYcKcrmuO2BDsjELzz7AwQ,Toto' Ristorante Italiano,italian,3.5,15,2,1,53.3504,-6.25715,Dublin,8 Talbot Street,,,"['8 Talbot Street', 'Dublin 1', 'Republic of Ireland']",D01 F2V3,D01
558,IxVFSY3fYMcYAbXalSapEQ,McMahons of Botanic Avenue,cafe,3.5,15,2,9,53.3726113570511,-6.26818971342295,Dublin,212 Botanic Avenue,Glasnevin,,"['212 Botanic Avenue', 'Glasnevin', 'Dublin 9', 'Republic of Ireland']",D09 VY63,D09
559,nV1-te0WK0xdq7Od97vaVw,Luna,steak,4.5,15,4,2,53.3413203477786,-6.26400183676105,Dublin,3 Drury St,Unit 2,,"['3 Drury St', 'Unit 2', 'Dublin 2', 'Republic of Ireland']",D02 V261,D02
560,SNizHwqiBb2rfud7ZXBMmA,Ernesto's Cafe,italian,5.0,15,1,,53.3215030231048,-6.26735735321881,Rathmines,15 Rathgar Road,,,"['15 Rathgar Road', 'Rathmines, Co. Dublin', 'Republic of Ireland']",D06 K7P9,D06
561,vYSgrLClJkRbKlYE4WGuEA,Fontana Cafe,cafe,3.5,15,2,2,53.33515,-6.26501,Dublin,21 Camden St Lower,,,"['21 Camden St Lower', 'Dublin 2', 'Republic of Ireland']",D02 HH92,D02
562,LVnLIkcYhlJltH2hm8ylDA,The Horse Show House,pub,3.5,15,2,D04 C535,53.328577,-6.228885,Dublin,34-36  Merrion Road,Ballsbridge,,"['34-36  Merrion Road', 'Ballsbridge', 'Dublin, D04 C535', 'Republic of Ireland']",D04 C535,D04
563,4BoYkNjc2bApbgs3CY4j_A,Charlotte Quay,bar,4.5,15,3,4,53.3428395895474,-6.23692988230822,Dublin,Charlotte Quay Dock Millennium Tower,Ringsend Road,,"['Charlotte Quay Dock Millennium Tower', 'Ringsend Road', 'Dublin 4', 'Republic of Ireland']",D04 TR29,D04
564,IaW1GLaMftt5KnaX59vzhQ,McDonalds,hotdogs,2.5,15,1,D01 YD70,53.33604,-6.22862,Dublin,50 Lower O'Connell Street,,,"[""50 Lower O'Connell Street"", 'Dublin, D01 YD70', 'Republic of Ireland']",D04 FP65,D04
565,5m0rCHbrMZrZ6GTraEUlww,Jewel in the Crown,indpak,3.5,15,2,4,53.3305045,-6.2320933,Dublin,41-43 Shelbourne Road,Ballsbridge,,"['41-43 Shelbourne Road', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']",D04 C7K6,D04
566,muw2SUINkvmvr024JoCAkw,Kanoodle,thai,3.5,15,2,1,53.353352592316,-6.259584835636,Rotunda,56 Marlbourough Street,,,"['56 Marlbourough Street', 'Rotunda, 1', 'Republic of Ireland']",D01 T2T3,D01
567,0s601rttyKfSiPSXGqji5Q,The Yarn,pizza,4.0,15,2,1,53.346832537826,-6.26353365344244,Dublin,1 Liffey Street Lower,,,"['1 Liffey Street Lower', 'Dublin 1', 'Republic of Ireland']",D01 X015,D01
568,Kctn1evPDEVLVQ-9BbcgEw,Locks,irish,4.5,14,3,8,53.3298652408642,-6.27176508307457,Portobello,1 Windsor Terrace,,,"['1 Windsor Terrace', 'Portobello, 8', 'Republic of Ireland']",D06 HP29,D06
569,zzbTtBDzlA6Q8O7wSurMIw,Cucina,italian,3.5,14,2,1,53.35,-6.26688,Dublin,9A Parnell Street,"Unit 9A, King's Court",,"['9A Parnell Street', ""Unit 9A, King's Court"", 'Dublin 1', 'Republic of Ireland']",D01 HW54,D01
570,H1nyaDRDa-l7e9xSjoJsJQ,Il Corvo,italian,3.5,14,2,9,53.3720473197401,-6.25270728888414,Drumcondra,98-100 Upper Drumcondra Road,,,"['98-100 Upper Drumcondra Road', 'Drumcondra, 9', 'Republic of Ireland']",D09 X620,D09
571,3vm0d0WD4fUFhGn37ZFouQ,Baxter&Greene,cafe,3.5,14,2,2,53.3326074,-6.2643903,Dublin,Harcourt Road,,,"['Harcourt Road', 'Dublin 2', 'Republic of Ireland']",D02 NP22,D02
572,d0BEigu6t6DPwj-8pYgDDQ,Mes Amis,cafe,3.5,14,1,1,53.34777,-6.26409,Dublin,37 Upper Abbey Street,,,"['37 Upper Abbey Street', 'Dublin 1', 'Republic of Ireland']",D01 X015,D01
573,sUA_AJ0UH9YARPNpR5B4_w,Langkawi Malaysian Restaurant,malaysian,3.5,14,2,4,53.333,-6.24291,Dublin,46 Baggot St Upper,,,"['46 Baggot St Upper', 'Dublin 4', 'Republic of Ireland']",D04 V210,D04
574,gIwAoFVdR-xDjoUyILG8Xg,Bao House,chinese,4.5,14,,2,53.33892,-6.26582,Dublin,34 Aungier Street,,,"['34 Aungier Street', 'Dublin 2', 'Republic of Ireland']",D02 K527,D02
575,WFkWsAtWw4LjTOynRq5d6A,El Gringo Burrito,mexican,3.5,14,1,2,53.3398453844875,-6.26092124365539,Dublin,Green & Baker Food Village,Stephen's Green Shopping Centre,,"['Green & Baker Food Village', ""Stephen's Green Shopping Centre"", 'Dublin 2', 'Republic of Ireland']",D02 NY74,D02
576,g-mhx3hNTPGVQ_Zyn-v7hA,Candy Café,delis,3.5,14,1,1,53.35479,-6.26306,Dublin,Gardiner Row,,,"['Gardiner Row', 'Dublin 1', 'Republic of Ireland']",D01 E7C1,D01
577,_-b7vsl1XnGxlPsYjX7_0g,Blarney Inn,irish,3.5,14,2,2,53.3421467553673,-6.25468881067508,Dublin,Kildare Street Hotel,47- 49 Kildare Street,,"['Kildare Street Hotel', '47- 49 Kildare Street', 'Dublin 2', 'Republic of Ireland']",D02 CY95,D02
578,jpxn_KJkj83jGzz-ZgYtnA,South William,irish,3.5,14,2,2,53.3416481,-6.2627001,Dublin,52 S William Street,,,"['52 S William Street', 'Dublin 2', 'Republic of Ireland']",D02 HW58,D02
579,O6j9cPvFPzG8OK1W35LuQg,The Coffee Bean,bakery,4.0,14,1,1,53.34857,-6.26856,Dublin,64 Mary Street,,,"['64 Mary Street', 'Dublin 1', 'Republic of Ireland']",D01 YN83,D01
580,EDAhGq3b2iG84tSqts02hw,The Runner Bean,salad,4.5,14,1,2,53.342127,-6.2549917,Dublin,4 Nassau Street,,,"['4 Nassau Street', 'Dublin 2', 'Republic of Ireland']",D02 CY95,D02
581,K_rwgPz7i7lCkBx2a6w5pA,Monto Cafe,cafe,3.5,14,2,2,53.3353451,-6.2649465,Dublin,8/9 Upper Camden Street,,,"['8/9 Upper Camden Street', 'Dublin 2', 'Republic of Ireland']",D02 HH92,D02
582,vyXI4BRA2zj6A7SQ-ycm0A,Catch-22,seafood,4.5,14,,2,53.34106,-6.26246,Dublin,32 Clarendon St,,,"['32 Clarendon St', 'Dublin 2', 'Republic of Ireland']",D02 HX66,D02
583,ioLAD3zt9EwNm-JccHgBOA,Le Petit Breton,dessert,4.5,14,2,9,53.36177,-6.25905,Drumcondra,1A Drumcondra Road Lower,,,"['1A Drumcondra Road Lower', 'Drumcondra, 9', 'Republic of Ireland']",D01 C2F6,D01
584,CAFR5BBCAj65YVKKVrmGvg,Fia Cafe,cafe,5.0,14,1,6,53.3173761130293,-6.27013094723225,Rathgar,155B Rathgar Road,,,"['155B Rathgar Road', 'Rathgar, 6', 'Republic of Ireland']",D06 K7P9,D06
585,efsD2oLVDhmJvVX1PYzB8A,Casa Pasta,italian,3.5,14,2,3,53.3626,-6.21826,Dublin,55 Clontarf Road,,,"['55 Clontarf Road', 'Dublin 3', 'Republic of Ireland']",D03 TX93,D03
586,A9ra42SrVgt7YVf7Q4BqeQ,Roma II,hotdogs,3.0,14,1,2,53.3368,-6.26562,Dublin,28 Wexford Street,,,"['28 Wexford Street', 'Dublin 2', 'Republic of Ireland']",D02 K232,D02
587,zj4jgPhhgBdDoK0LO_SXag,Shangri-La,malaysian,4.0,14,2,7,53.350879,-6.282159,Dublin,16 Stoneybatter,,,"['16 Stoneybatter', 'Dublin 7', 'Republic of Ireland']",D07 C8KD,D07
588,3JO15SRTTebyIoXwvNBHhQ,Roberta's,bar,3.0,13,3,2,53.3450710899756,-6.26724900168292,Dublin,1 Essex Street E,Temple Bar,,"['1 Essex Street E', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D02 Y306,D02
589,lAlcrR8r6ish-BmGmzkzkw,Amuse Restaurant,asianfusion,4.0,13,3,,53.3397217,-6.2585602,Dublin,22 Dawson Street,,,"['22 Dawson Street', 'Dublin', 'Republic of Ireland']",D02 TK33,D02
590,eVsKXYS6rTCVy19yNdlFGQ,The Cellar Restaurant,cafe,3.5,13,4,2,53.3389,-6.25283,Dublin,The Merrion Hotel,Upper Merrion Street,,"['The Merrion Hotel', 'Upper Merrion Street', 'Dublin 2', 'Republic of Ireland']",D02 KF79,D02
591,O_D81vqfCZkKoiMUDgO51Q,Alan Hanna's Bookshop,bookstores,4.0,13,2,6,53.3227,-6.26562,Dublin,270 Lower Rathmines Road,Rathmines,,"['270 Lower Rathmines Road', 'Rathmines', 'Dublin 6', 'Republic of Ireland']",D06 A998,D06
592,nvS6ODRlX6HUMQsuFUJeHw,Jaffa on the Quay,cafe,3.5,13,1,2,53.3472099,-6.25693,Dublin,10 Burgh Quay,,,"['10 Burgh Quay', 'Dublin 2', 'Republic of Ireland']",D02 XK70,D02
593,CkUI0BW-ocoaY-G8JFQeig,Pinocchio,italian,4.0,13,2,8,53.344618,-6.268211,Dublin,1 Pudding Row,Essex Street West,Temple Bar,"['1 Pudding Row', 'Essex Street West', 'Temple Bar', 'Dublin 8', 'Republic of Ireland']",D01 E8P4,D01
594,5m4U8Xz-2VXLc0yDz6wlxA,Restaurant 104,irish,4.0,13,2,9,53.3721131,-6.2526076,Dublin,104 Upper Drumcondra Road,Drumcondra,,"['104 Upper Drumcondra Road', 'Drumcondra', 'Dublin 9', 'Republic of Ireland']",D09 X620,D09
595,eLh4qt3WL1olN7-Ch4r2HA,Supermac's,hotdogs,3.0,13,1,8,53.3462892902947,-6.29282377660275,Dublin,Heuston Station,,,"['Heuston Station', 'Dublin 8', 'Republic of Ireland']",D08 E2CV,D08
596,HKCUqcyh40elS58D2dED7A,Wolf & Spoon,cafe,4.0,13,2,2,53.34078,-6.2653766,Dublin,10a Aungier Street,,,"['10a Aungier Street', 'Dublin 2', 'Republic of Ireland']",D02 WN47,D02
597,Uhp4lOsCmY1_1_gGlyqDuA,Little Bird,yoga,4.5,13,1,8,53.33235,-6.27372,Dublin,82 South Circular Road,Portobello,,"['82 South Circular Road', 'Portobello', 'Dublin 8', 'Republic of Ireland']",D01 XTN5,D01
598,8IIYCWCBpBne-FvHUDRL5g,Girl and the Goose Restaurant,irish,3.5,13,3,4,53.3288219529392,-6.23078162035283,Dublin,1st Floor,10 Merrion Road,,"['1st Floor', '10 Merrion Road', 'Dublin 4', 'Republic of Ireland']",D04 W6A0,D04
599,o0XSmsb2o0BPUA1bGvKxtg,Curry & Kebab,indpak,4.0,13,1,8,53.3427803,-6.2767176,Dublin,71 Thomas Street,,,"['71 Thomas Street', 'Dublin 8', 'Republic of Ireland']",D08 F2RN,D08
600,S1zsIUrZe4csgSrZSdnpQw,Lin Kee North Strand,chinese,4.5,12,2,3,53.3599281,-6.2400799,Dublin,75 North Strand Road,,,"['75 North Strand Road', 'Dublin 3', 'Republic of Ireland']",D03 NX79,D03
601,IO64aPNaXr4OAFSrnF6kUQ,La Peniche,french,3.0,12,3,4,53.3326934345057,-6.24820286354013,Dublin,Grand Canal,Mespil Road,,"['Grand Canal', 'Mespil Road', 'Dublin 4', 'Republic of Ireland']",D04 WN52,D04
602,K4rvBdtrBSEBE3NbeXmeiw,Makati Avenue,filipino,4.0,12,,1,53.3488,-6.2689,Dublin,48 Capel Street,,,"['48 Capel Street', 'Dublin 1', 'Republic of Ireland']",D01 E0H2,D01
603,y1WGvX5xi034lrvv7lgeNg,Christophes,breakfast_brunch,3.0,12,2,7,53.3494426,-6.2600825,Dublin,Duck Lane,Smithfield,,"['Duck Lane', 'Smithfield', 'Dublin 7', 'Republic of Ireland']",D01 P5P5,D01
604,5EUsC6g2ZwUz-4DNBybWBg,Charlies III,asianfusion,2.5,12,1,2,53.34623,-6.25887,Dublin,29 Westmoreland St,,,"['29 Westmoreland St', 'Dublin 2', 'Republic of Ireland']",D02 H950,D02
605,swsJV-rGE8U3mg9PXWRdFg,Spice & Rice,indpak,3.5,12,,1,53.3593939065312,-6.26132358710254,Dublin,34 Lower Dorset St,,,"['34 Lower Dorset St', 'Dublin 1', 'Republic of Ireland']",D01 C2F6,D01
606,aihLpU0IdriO_oQcmR2Hrg,Lock 6 Coffee,cafe,4.5,12,2,6,53.3301523,-6.261176,Ranelagh,8 Dunville Ter,,,"['8 Dunville Ter', 'Ranelagh, 6', 'Republic of Ireland']",D06 P271,D06
607,59iqPokV3wvu72_jnEIQPQ,Brams Cafe,breakfast_brunch,3.5,12,2,3,53.3647449,-6.230285,Dublin,4 St Aidan's Park Road,,,"[""4 St Aidan's Park Road"", 'Dublin 3', 'Republic of Ireland']",D03 VW10,D03
608,rE-zrRO6ahexyvNwQMO_-w,Presto,fishnchips,4.0,12,1,4,53.3375,-6.23432,Dublin,8 South Lotts Road,,,"['8 South Lotts Road', 'Dublin 4', 'Republic of Ireland']",D04 T295,D04
609,lp-WJLym4bQ38wvLjTUshg,Camile Rathmines,thai,3.5,12,2,6,53.3255739109618,-6.26529693603516,Dublin,133 Rathmines Road Lower,,,"['133 Rathmines Road Lower', 'Dublin 6', 'Republic of Ireland']",D06 V3Y8,D06
610,jrLmokzu1RxWD-m-78PRtg,Broadway New York Eatery,pizza,4.5,12,2,1,53.3495462426753,-6.2436793372035,Dublin,Custom House Square IFSC,Unit 6,,"['Custom House Square IFSC', 'Unit 6', 'Dublin 1', 'Republic of Ireland']",D01 T8Y1,D01
611,3UNewmAI2S9eJJ0XYD65MA,Zambrero,mexican,3.0,12,1,2,53.3334771560025,-6.26198609259029,Dublin,Vault 9,The Station Building Park Place,Hatch Street Upper,"['Vault 9', 'The Station Building Park Place', 'Hatch Street Upper', 'Dublin 2', 'Republic of Ireland']",D02 T380,D02
612,x_9yGcDJpBJYqfIE9qSHXw,"Laine, My Love",breakfast_brunch,4.5,12,,1,53.35131,-6.25169,Dublin,38 Talbot Street,,,"['38 Talbot Street', 'Dublin 1', 'Republic of Ireland']",D01 E4H9,D01
613,drFiMKzVtD8_5UlK5byGVg,Clarke's Home Bakery,bakery,4.0,12,1,7,53.3612,-6.28692,Dublin,54 New Cabra Road,,,"['54 New Cabra Road', 'Dublin 7', 'Republic of Ireland']",D07 W56R,D07
614,xE2jzvR5yE5nBfRRRpsMWw,The Fryery,fishnchips,4.0,12,1,8,53.345563332076,-6.27806022763252,Dublin,21 Ushers Quay,,,"['21 Ushers Quay', 'Dublin 8', 'Republic of Ireland']",D07 WNP2,D07
